IMO,Name,Shipe_type,Fuel_conso_kg/nmile,CO2emission_kg/nmile
9705287,NIGHTINGALE ISLAND,Bulk carrier,92.87,289.79
9705299,NOOTKA ISLAND,Bulk carrier,98.55,308.09
9705304,NORTH ISLAND,Bulk carrier,84.74,266.51
9705330,VANNA,Bulk carrier,103.08,325.44
9705421,AMIS ELEGANCE,Bulk carrier,90.4,285.03
9705720,CHEM HOUSTON,Chemical tanker,59.8,190
9705732,CHEM NEW YORK,Chemical tanker,64.72,205.09
9705744,CHEM ALTAMIRA,Chemical tanker,61.64,194.56
9705756,CHEM NEW ORLEANS,Chemical tanker,63.56,199.83
9705768,CHEM SINGAPORE,Chemical tanker,63.43,200.53
9705914,ELKA ELEFSIS,Chemical tanker,83.8,263.61
9705976,GENCO MADELEINE,Bulk carrier,98.63,311.21
9706190,CAPE AKRITAS,Container ship,270.34,849.95
9706205,CAPE TAINARO,Container ship,272.49,850.58
9706308,AKADIMOS,Container ship,255.12,797.28
9706322,ZHE HAI 519,Bulk carrier,Division by zero!,Division by zero!
9706425,STI NOTTING HILL,Chemical tanker,87.01,272.45
9706437,STI WESTMINSTER,Chemical tanker,91.01,285.2
9706463,STI HAMMERSMITH,Oil tanker,79.64,249.6
9706475,STI ROTHERHITHE,Chemical tanker,83.62,263.92
9706504,CHEYENNE,Gas carrier,118.81,369.99
9706530,ALMA,Bulk carrier,100.87,314.89
9706554,JAG AKSHAY,Bulk carrier,104.33,328.89
9706580,V TRE,Bulk carrier,86.04,270.73
9706592,ROSA DEI VENTI,Ro-ro ship,109.05,340.51
9706736,ONE MILLAU,Container ship,254.84,804.32
9706748,ONE MANCHESTER,Container ship,316.34,998.52
9706774,IOANNIS K,Bulk carrier,Division by zero!,Division by zero!
9706786,AGIA SOFIA,Bulk carrier,Division by zero!,Division by zero!
9706839,STI BRONX,Chemical tanker,79.13,247.47
9706841,STI BROOKLYN,Chemical tanker,78.34,245.09
9706889,CMA CGM VASCO DE GAMA,Container ship,377.04,1180.08
9706891,CMA CGM BENJAMIN FRANKLIN,Container ship,385.71,1207.66
9706906,CMA CGM ZHENG HE,Container ship,395.11,1232.75
9706918,HOEGH TRAPPER,Vehicle carrier,92.89,290.83
9706994,GLOVIS CROWN,Vehicle carrier,103.98,324.99
9707003,GLOVIS CRYSTAL,Vehicle carrier,120.16,375.47
9707015,GLOVIS CAPTAIN,Vehicle carrier,112.58,352.82
9707027,GLOVIS COSMOS,Vehicle carrier,112.98,353.39
9707261,STI MANHATTAN,Chemical tanker,87.06,272.32
9707388,ARDMORE DAUNTLESS,Chemical tanker,73.28,233.13
9707390,ARDMORE DEFENDER,Chemical tanker,83.33,262.53
9707510,GASLOG GIBRALTAR,LNG carrier,235.19,647.63
9707625,KELLETT ISLAND,Bulk carrier,99.2,313.33
9707637,TRIDENT STAR,Bulk carrier,80.45,254.89
9707651,VALENTIN BUTUZOV,Bulk carrier,109.23,341.79
9707742,CIELO DI ANGRA,Bulk carrier,74.76,234.22
9707807,STI OSCEOLA,Oil tanker,82.48,257.88
9707845,ARDMORE CHEROKEE,Chemical tanker,54.59,171.99
9707857,ARDMORE CHEYENNE,Chemical tanker,61.52,194.6
9707869,ARDMORE CHINOOK,Oil tanker,57.48,180.41
9707871,ARDMORE CHIPPEWA,Oil tanker,61.73,192.8
9708033,ARMIA KRAJOWA,Bulk carrier,68.07,214.57
9708045,LEGIONY POLSKIE,Bulk carrier,79.33,249.56
9708057,SZARE SZEREGI,Bulk carrier,74.11,234.2
9708069,SOLIDARNOSC,Bulk carrier,72.91,228.89
9708148,STI SPIGA,Oil tanker,108.37,339.42
9708150,STI LOMBARD,Oil tanker,135.99,426.21
9708174,HUAYANG LILY,Bulk carrier,108.67,338.97
9708203,ARDMORE SEALION,Chemical tanker,79.08,249.7
9708215,ARDMORE SEAFOX,Chemical tanker,76.48,241.33
9708227,ARDMORE SEAWOLF,Chemical tanker,74.65,236.2
9708382,WIKING,Container ship,171.12,536.61
9708473,YM WREATH,Container ship,253.57,794.26
9708538,FLORA K,Bulk carrier,68.66,215.61
9708540,CAPRICORN TRADER,Bulk carrier,111.12,346.78
9708564,STI CARNABY,Oil tanker,142.18,444.96
9708576,STI SOLIDARITY,Oil tanker,126.58,396.25
9708588,STI SOLACE,Oil tanker,131.93,412.59
9708629,MAERSK TAMPA,Oil tanker,86.3,271.68
9708679,MSC MAYA,Container ship,332.36,1035.12
9708681,MSC SVEVA,Container ship,359.48,1120.76
9708693,MSC CLARA,Container ship,320.62,998.42
9708746,MEDI HAKATA,Bulk carrier,82.4,257.02
9708760,PYXIS EPSILON,Chemical tanker,79.98,251.65
9708772,PYXIS LAMDA,Chemical tanker,86.23,270.37
9708784,BRUSSELS EXPRESS,Container ship,216.47,658.74
9708796,SALAHUDDIN,Container ship,263.47,822.03
9708801,LINAH,Container ship,248.49,775.37
9708813,AL NEFUD,Container ship,287.01,898.84
9708825,AL DAHNA EXPRESS,Container ship,319.86,1001.29
9708837,AL MURABBA,Container ship,251.09,783.72
9708849,AL NASRIYAH,Container ship,229.92,717.31
9708851,BARZAN,Container ship,285.72,896.01
9708863,AL MURAYKH,Container ship,317.52,994.43
9708875,AL ZUBARA,Container ship,273.41,857.16
9708916,IVS PINEHURST,Bulk carrier,84,264.42
9708928,ES VANQUISH,Bulk carrier,65.4,204.29
9708930,ES CARE,Bulk carrier,63.3,198.04
9708942,METSOVO,Bulk carrier,90.74,286.45
9708954,TENRO MARU,Bulk carrier,78.49,247.4
9708980,CAPRICORN MOON,Bulk carrier,96.72,305.09
9709001,LEO IRIS,Bulk carrier,93.14,290.74
9709025,FLEX RANGER,LNG carrier,178.5,497.8
9709037,FLEX RAINBOW,LNG carrier,152.96,427.66
9709075,ANTIGONE,Oil tanker,149.17,470.47
9709192,CMA CGM CAYENNE,Container ship,134,422.81
9709207,CMA CGM MARSEILLE,Container ship,132.06,416.71
9709219,CMA CGM SAINT LAURENT,Container ship,133.44,421.28
9709221,INTERLINK FIDELITY,Bulk carrier,72.46,228.82
9709233,INTERLINK MOBILITY,Bulk carrier,67.37,211.4
9709245,INTERLINK SAGACITY,Bulk carrier,74.92,235.16
9709257,INTERLINK TENACITY,Bulk carrier,74.12,231.52
9709269,INTERLINK VERACITY,Bulk carrier,73.78,233.53
9709489,MARAN GAS PERICLES,LNG carrier,265.8,761.09
9709491,MARAN GAS ULYSSES,LNG carrier,176.87,487.23
9709776,HAFNIA ANE,Oil tanker,72.01,226.72
9709788,HAFNIA DAISY,Chemical tanker,93.14,294.01
9710177,CHIPOLBROK PACIFIC,General cargo ship,83.41,260.44
9710189,NOWOWIEJSKI,General cargo ship,142.38,444.9
9710220,UASC AL KHOR,Container ship,238.61,751.26
9710232,MAIRA XL,Container ship,248.25,777.37
9710426,MSC ANZU,Container ship,324.33,1010.44
9710438,MSC CHANNE,Container ship,273.43,851.53
9710464,BIGLIFT BARENTSZ,Other ship types,118.33,369.28
9710476,BIGROLL BERING,General cargo ship,190.12,609.52
9710505,CP TIANJIN,Bulk carrier,98.29,307.2
9710529,CP NANJING,Bulk carrier,100.13,314.2
9710555,OLIVIA R,Bulk carrier,108.56,342.9
9710581,ALPHA DISCOVERY,Bulk carrier,100.95,318.67
9710737,HOEGH TRAVELLER,Vehicle carrier,98.48,308.46
9710749,HOEGH TROTTER,Vehicle carrier,101.41,319.21
9710787,NORD HYDRA,Bulk carrier,94.84,300.82
9710799,NORD LIBRA,Bulk carrier,90.17,281.35
9711133,XENIA,Bulk carrier,93.94,294.13
9711298,EQUINOX EAGLE,Bulk carrier,87.38,275.67
9711315,HONEY BADGER,Bulk carrier,112.01,351.9
9711432,ANANI,Bulk carrier,78.2,247.05
9711456,ARETEA,Oil tanker,194.51,618.21
9711468,SEASPRITE,Oil tanker,113.66,357.48
9711482,EPIC SICILY,Gas carrier,47.4,148.24
9711494,OTHONI,Gas carrier,70.79,222.54
9711509,ASTIPALEA,Gas carrier,63.63,198.84
9711511,PAROS,Gas carrier,81.21,256.21
9711535,DILOS,Gas carrier,76.23,240.45
9711547,NAVIG8 AVENTURINE,Chemical tanker,81.96,258.81
9711559,NAVIG8 ANDESINE,Chemical tanker,90.98,288.41
9711561,NAVIG8 ARONALDO,Chemical tanker,112.31,355.5
9711573,NAVIG8 AQUAMARINE,Chemical tanker,95.22,301.79
9711705,MAESTRO DIAMOND,Bulk carrier,69.56,217.62
9711717,MAESTRO PEARL,Bulk carrier,75.83,237.72
9711731,INTERLINK CAPACITY,Bulk carrier,76.92,240.87
9711743,INTERLINK EQUALITY,Bulk carrier,80.52,253.36
9711755,INTERLINK FORTUITY,Bulk carrier,74.71,235.3
9711779,INTERLINK SOLIDITY,Bulk carrier,79.19,248.19
9711834,BAKKEN LADY,Gas carrier,87.49,276.45
9711846,EAGLE FORD LADY,Gas carrier,81.01,256
9711901,SHIKOKU ISLAND,Bulk carrier,71.69,227.1
9712060,SHI LONG LING,Bulk carrier,80.63,253.02
9712175,OCEAN ENTERPRISE,Bulk carrier,97.67,307.5
9712204,TIGER HEBEI,Bulk carrier,92.6,289.54
9712292,TORM THOR,Oil tanker,91.46,286.38
9712319,TORM TITAN,Oil tanker,70.29,219.66
9712474,SALDANHA BAY,Bulk carrier,68.05,215.38
9712486,SBI SAMBA,Bulk carrier,91,284.46
9712498,SBI RUMBA,Bulk carrier,106.03,331.17
9712503,PACIFIC VALOR,Bulk carrier,107.85,336.52
9712515,PACIFIC ADVANCE,Bulk carrier,102.9,321.28
9712553,PACIFIC VENUS,Gas carrier,73.34,231.47
9712565,PACIFIC JUPITER,Gas carrier,72.13,228.08
9712591,MTM PENANG,Chemical tanker,61.09,192.25
9712606,MTM SANTOS,Chemical tanker,53.45,167.06
9712618,CENTURIUS,Bulk carrier,70.15,221.73
9712632,HAWAIIAN HIGHWAY,Vehicle carrier,99.26,314.64
9712644,HAMBURG HIGHWAY,Vehicle carrier,90.58,286.05
9712656,IVS SPARROWHAWK,Bulk carrier,64.06,200.12
9712668,STAR ELENI,Bulk carrier,191.55,596.91
9712709,STAR LUTAS,Bulk carrier,83.15,259.91
9712852,STI KINGSWAY,Oil tanker,135.27,423.96
9712864,STI NAUTILUS,Oil tanker,117.13,366.54
9712905,PACIFIC AWARD,Bulk carrier,88.54,277.03
9712955,DESERT OSPREY,Bulk carrier,76.23,238.76
9712967,SCARABE,Bulk carrier,75.33,235.24
9713105,MOL FSRU CHALLENGER,LNG carrier,701.77,1954.02
9713179,BERGE DAISETSU,Bulk carrier,60.39,189.54
9713181,BERGE ASAHIDAKE,Bulk carrier,65.05,205.93
9713210,MAAS CONFIDENCE,Bulk carrier,74.4,235.03
9713375,MAERSK GUATEMALA,Container ship,239.38,754.47
9713387,GRECO LIBERO,Bulk carrier,95.74,301.09
9713399,SEA HOPE,Bulk carrier,75.88,237.97
9713404,HIMAWARI K,Bulk carrier,75.35,238.59
9713430,NAVIOS VICTORY,Bulk carrier,98.04,306.2
9713466,PRT ACE,Bulk carrier,102.01,322.31
9713612,EPIC SUSUI,Gas carrier,48.08,150.16
9713624,EPIC SULA,Gas carrier,43.86,137.68
9713715,VIRGO CONFIDENCE,Bulk carrier,98.61,310.71
9713806,SAKIZAYA ELEGANCE,Bulk carrier,103.23,325.92
9713820,DAIWAN FORTUNE,Bulk carrier,76.22,241.08
9713832,DAIWAN GLORY,Bulk carrier,73.12,230.7
9713856,BW WREN,Oil tanker,80.4,254.84
9713882,LAKE GENEVA,Vehicle carrier,89.63,279.67
9713909,GLORY FIRST,Bulk carrier,113.65,355.48
9713911,NORD DRACO,Bulk carrier,93.93,295.69
9714056,HAFNIA AMBER,Chemical tanker,82.13,258.08
9714068,NAVIG8 ALMANDINE,Chemical tanker,83.41,260.86
9714226,HANYANG,Bulk carrier,74.6,233.44
9714343,PENELOPE L,Bulk carrier,61.03,192.57
9714501,NAVIG8 AMETHYST,Chemical tanker,80.24,253.82
9714513,NAVIG8 AMETRINE,Chemical tanker,87.99,279.16
9714630,PACIFIC MERCURY,Gas carrier,78.96,249.68
9714642,PACIFIC MARS,Gas carrier,71.26,225.56
9714654,PACIFIC SATURN,Gas carrier,70,221.23
9714666,FLORENTIA,Bulk carrier,101.6,320.87
9714692,S ECHO,Bulk carrier,91.45,285.75
9714721,S HERMES,Bulk carrier,87.3,274.17
9714733,GLYFADA,Bulk carrier,116.4,363.51
9714745,YAYA GOOSE,Bulk carrier,85.01,267.05
9714757,INTERLINK ABILITY,Bulk carrier,73.9,230.71
9714769,INTERLINK DIGNITY,Bulk carrier,75.91,240.36
9714771,INTERLINK PROBITY,Bulk carrier,72.27,231.71
9714783,INTERLINK QUALITY,Bulk carrier,75.91,237.91
9714795,INTERLINK UTILITY,Bulk carrier,79.82,249.99
9715206,LINTAN,Bulk carrier,72.92,228.62
9715220,LUENHO,Bulk carrier,83.48,267.64
9715270,WL TOTMA,Bulk carrier,77.73,245.9
9715311,GNG CONCORD 2,Bulk carrier,108.09,343.14
9715323,GNG CONCORD 3,Bulk carrier,112.96,355.57
9715438,PERLY,Bulk carrier,100.03,316.44
9715440,PENEY,Bulk carrier,102.98,326.5
9715452,PRESINGE,Bulk carrier,113.5,359.2
9715555,ECO GALAXY,Gas carrier,48.04,151.91
9715799,ALIKI PERROTIS,Bulk carrier,127.37,402.77
9715816,CL CENTURY,Bulk carrier,95.63,302.81
9715854,STAR PISCES,Bulk carrier,84.4,263.32
9716004,CHEM ARGON,Chemical tanker,74.25,235.35
9716016,INDIGO RAY,Chemical tanker,62.49,197.83
9716030,CL TIANJING,Bulk carrier,129.53,405.6
9717101,STI GUARD,Oil tanker,176.44,555.82
9717113,STI GUIDE,Oil tanker,136.99,429.21
9717125,STI GOAL,Oil tanker,133.08,417.33
9717216,CAP SAN LAZARO,Container ship,258.74,808.76
9717266,CIELO DI ULSAN,Chemical tanker,115.5,365.8
9717278,CIELO DI CAPRI,Chemical tanker,78.41,250.17
9717280,CIELO DI HANOI,Chemical tanker,98.64,310.95
9717292,CIELO DI SALERNO,Chemical tanker,87.29,273.82
9717345,WESTERN MONACO,Bulk carrier,110.83,348.4
9717412,LOUIS,Gas carrier,49.37,155.24
9717424,KYPROS LOYALTY,Bulk carrier,85.73,269.49
9717436,KYPROS SPIRIT,Bulk carrier,76.55,238.95
9717503,ECO FLEET,Chemical tanker,83.82,264.23
9717515,MARGUERITA,Bulk carrier,72.95,229.49
9717589,FALCON TRIUMPH,Bulk carrier,87.63,275.26
9717591,FALCON TRIDENT,Bulk carrier,93.12,290.78
9717668,EDWINE OLDENDORFF,General cargo ship,76.98,242.05
9717773,JENNINGS BAY,Oil tanker,71.44,222.9
9718002,MENARO,Bulk carrier,111.55,348.58
9718064,CL YINGDU,Oil tanker,69.22,221.93
9718076,MAERSK TOKYO,Oil tanker,81.22,257.58
9718090,CL ZHAOGE,Oil tanker,90.63,284.85
9718105,CMA CGM MEKONG,Container ship,254.47,795.82
9718155,TOMINI DESTINY,Bulk carrier,90.24,283.92
9718167,TOMINI UNITY,Bulk carrier,82.51,258.9
9718179,TOMINI LIBERTY,Bulk carrier,92.62,290.04
9718181,TOMINI PROSPERITY,Bulk carrier,98.33,307.54
9718222,GENCO LIBERTY,Bulk carrier,145.83,458.27
9718337,BAO LUCKY,Bulk carrier,79.13,248.26
9718363,HERA OLDENDORFF,Bulk carrier,189.61,590.57
9718404,SILVER ERVILIA,Oil tanker,75.46,236.47
9718430,SILVER ETREMA,Oil tanker,110.98,347.17
9718442,CARLOTA BOLTEN,Bulk carrier,76.3,239.18
9718454,CAROLINA BOLTEN,Bulk carrier,83.41,261.78
9718686,VULCANIA,Bulk carrier,96.48,304.83
9718698,GREEK SEAS,Bulk carrier,110.95,348.2
9718741,MUSCAT SILVER,Chemical tanker,71.95,225.04
9718753,RUSTAQ SILVER,Chemical tanker,83.13,261.35
9718789,MUHUT SILVER,Chemical tanker,79.49,248.6
9718806,DANK SILVER,Chemical tanker,71.35,223.9
9718844,SILVER MANOORA,Chemical tanker,82.34,258.4
9718856,SILVER MUNA,Oil tanker,104.62,331.21
9718868,SILVER HESSA,Chemical tanker,78.6,248.02
9718870,SILVER HEBA,Oil tanker,74.66,233.5
9718882,SILVER SAWSAN,Oil tanker,92.72,291.23
9718894,SILVER JOAN,Chemical tanker,70,219.95
9718909,YANGZE 6,Bulk carrier,97.94,308.31
9718911,YANGZE 7,Bulk carrier,91.47,288.37
9718935,CCNI ANDES,Container ship,Division by zero!,Division by zero!
9718947,ATACAMA,Container ship,Division by zero!,Division by zero!
9718985,AGRI PRINCESS,Bulk carrier,105.86,336.91
9718997,AGRI GRANDE,Bulk carrier,100.94,319.83
9719238,STOLT ALM,Chemical tanker,93.76,294.53
9719240,STOLT APAL,Chemical tanker,94.66,297.16
9719252,STOLT LERK,Chemical tanker,94.25,295.7
9719305,KOKSIJDE,Gas carrier,104.09,333.7
9719329,TS ALPHA,Bulk carrier,73.72,231.28
9719367,TS ECHO,Bulk carrier,68.36,214
9719393,TS HONOUR,Bulk carrier,69.93,219.71
9719496,BW LIBRA,Gas carrier,108.6,338.24
9719501,BW ORION,Gas carrier,127.06,397.61
9719654,GEMINI CONFIDENCE,Bulk carrier,96.61,303.97
9719666,TAURUS CONFIDENCE,Bulk carrier,102.31,323.84
9719692,STI SYMPHONY,Oil tanker,126.29,396.23
9719745,NAVIG8 AMESSI,Chemical tanker,83.45,264.07
9719757,NAVIG8 AZOTIC,Chemical tanker,108.73,346.93
9719769,NAVIG8 AMAZONITE,Chemical tanker,88.62,277.79
9719771,NAVIG8 AXINITE,Chemical tanker,76.14,240.42
9719862,SIMBA,Container ship,145.61,459.36
9719874,CAPE PIONEER,Container ship,159.51,501.72
9719915,KSL SAN FRANCISCO,Bulk carrier,150.71,471.41
9719941,KSL SAKURA,Bulk carrier,126.75,395.96
9720017,PRINCESS MARGO,Bulk carrier,101.99,323.48
9720055,BETULA ARROW,General cargo ship,73.8,232.71
9720081,STOLT EXCELLENCE,Chemical tanker,126.08,393.12
9720196,MSC GISELLE,Container ship,336.98,1062.39
9720201,MSC DOMITILLE,Container ship,362.33,1129.53
9720225,AFRICAN BUZZARD,Bulk carrier,97.28,305.2
9720263,WL KIRILLOV,Bulk carrier,70.39,221.49
9720287,MSC MAXINE,Container ship,343.38,1069.58
9720457,MSC SILVIA,Container ship,360.79,1123.78
9720471,MSC JEONGMIN,Container ship,327.79,1021.97
9720483,MSC CHLOE,Container ship,332.69,1036.6
9720495,MSC BRANKA,Container ship,335.49,1046.04
9720500,MSC SASHA,Container ship,317.04,988.19
9720512,MSC MICHELA,Container ship,319.02,994.49
9720524,MSC CLEA,Container ship,314.68,980.06
9720847,ARIES CONFIDENCE,Bulk carrier,129.44,405.62
9720952,CL HEIDI,Bulk carrier,91.58,285.33
9720964,CL IRIS,Bulk carrier,80.66,254.17
9720976,CL JUDY,Bulk carrier,79.1,248.56
9720988,CL LINDY,Bulk carrier,97.23,306.22
9721061,CL KATE,Bulk carrier,103.9,325.15
9721073,CL TERESA,Bulk carrier,91.01,287.05
9721140,HELLAS POSEIDON,Gas carrier,135.06,427.26
9721310,BEAUTY PEONY,Bulk carrier,119.54,374.59
9721360,TOMINI DYNASTY,Bulk carrier,76.65,241.27
9721401,TORBEN SPIRIT,LNG carrier,212.85,593.63
9721413,INTERLINK ACTIVITY,Bulk carrier,72.44,229.43
9721425,INTERLINK PRIORITY,Bulk carrier,71.96,225.67
9721437,INTERLINK CELERITY,Bulk carrier,79.94,252.68
9721504,POLAR ACE,Oil tanker,143.33,454.08
9721554,PAKHOI,Bulk carrier,69.29,220.58
9721580,POYANG,Bulk carrier,99.33,314.93
9721633,SYMPHONY SKY,General cargo ship,41.75,133.84
9721645,SYMPHONY STAR,General cargo ship,38.77,124.3
9721657,SYMPHONY SEA,General cargo ship,39.97,128.14
9721669,SYMPHONY SUN,General cargo ship,37.27,119.5
9721724,LA MANCHA KNUTSEN,LNG carrier,190.99,537.42
9721736,RIOJA KNUTSEN,LNG carrier,247.58,737.35
9721748,GIANCARLO D,Chemical tanker,77.83,245.33
9721750,DAVIDE B,Chemical tanker,79.8,250.73
9721865,MINOAS,Bulk carrier,161.56,503.65
9721906,MARLIN AQUAMARINE,Oil tanker,82.93,259.21
9721918,MARLIN AVENTURINE,Oil tanker,79.35,250.96
9721920,MARLIN AZURITE,Chemical tanker,76.77,239.95
9721932,BALTIC HORNET,Bulk carrier,96.96,302.45
9722003,LIBERTANGO,Bulk carrier,Division by zero!,Division by zero!
9722015,BALTIC WASP,Bulk carrier,104.15,330.24
9722027,VIPHA NAREE,Bulk carrier,67.13,212.31
9722039,VIYADA NAREE,Bulk carrier,69.08,218.85
9722041,JABAL AR RAWDAH,Bulk carrier,97.75,308.95
9722182,STI GRATITUDE,Oil tanker,108.52,339.01
9722314,THEMIS,Vehicle carrier,145.89,454.53
9722338,CL GEMMA,Bulk carrier,97.3,307.67
9722376,ALPHA HONESTY,Bulk carrier,130.13,411.32
9722390,TERNSUND,Chemical tanker,48.61,145.73
9722405,TERNFJORD,Chemical tanker,66.13,197.49
9722417,GOLDEN BEHIKE,Bulk carrier,120.76,377.35
9722431,IMPRESSION BAY,Bulk carrier,66.81,211.23
9722455,IYO SEA,Bulk carrier,68.81,218.29
9722467,ICY BAY,Bulk carrier,66.42,209.92
9722584,STI GRACE,Oil tanker,119.04,372.54
9722596,STI JERMYN,Oil tanker,123.33,386.18
9722613,HELLAS AVATAR,Oil tanker,74.85,237.03
9722625,HELLAS FIGHTER,Chemical tanker,75.64,239.19
9722637,HELLAS REVENGER,Oil tanker,93.41,295.4
9722651,CMA CGM ARKANSAS,Container ship,284,889.6
9722663,CMA CGM COLUMBIA,Container ship,242.38,757.41
9722687,CMA CGM OHIO,Container ship,282.31,884.31
9722699,CMA CGM RIO GRANDE,Container ship,300.82,949.94
9722704,CMA CGM TANYA,Container ship,268.25,847.43
9722728,TIAN ZHEN,General cargo ship,76.69,239.74
9722730,TIAN LE,General cargo ship,Division by zero!,Division by zero!
9722742,TIAN QI,General cargo ship,82.08,258.66
9722754,TIAN JIAN,General cargo ship,78.28,245.15
9722819,LEVANTE JET,Ro-pax ship,96.39,309.02
9722900,DHT PANTHER,Oil tanker,197.69,623.24
9722962,CASTILLO DE MALPICA,Bulk carrier,158.8,496.44
9722974,CASTILLO DE NAVIA,Bulk carrier,111.43,347.76
9723007,ALDEBARAN,Chemical tanker,87.1,273.92
9723019,ANTARES,Chemical tanker,79.68,251.06
9723057,DAYANG CONFIDENCE,Bulk carrier,101.45,321.81
9723124,HERCULES I,Oil tanker,225.96,707.48
9723203,MSXT ASTERIA,Bulk carrier,81.85,256.82
9723215,MSXT ARTEMIS,Bulk carrier,87.75,276.55
9723253,HUNGARY,Container ship,246.26,780
9723289,MINERVA LEO,Chemical tanker,98.3,314.09
9723291,MINERVA TYCHI,Chemical tanker,91.25,291.11
9723502,KSL SEOUL,Bulk carrier,153.84,480.58
9723514,KSL STOCKHOLM,Bulk carrier,142.65,446.17
9723526,GOLDEN SURABAYA,Bulk carrier,153.39,478.78
9723538,GOLDEN SAVANNAH,Bulk carrier,156.31,489.16
9723617,ALPHA ETHOS,Bulk carrier,107.33,339.19
9723629,GALAXY GLOBE,Bulk carrier,98.25,306.88
9723710,STRATEGIC ENTITY,Bulk carrier,77.61,242.52
9723980,LAMPARD,Bulk carrier,92.19,290.75
9724025,CAJUN SUN,Chemical tanker,177.19,568.07
9724037,GION TRADER,Chemical tanker,97.17,308.52
9724049,MSC BRITTANY,Container ship,295.86,932.51
9724051,HORIN TRADER,Chemical tanker,74.65,234.34
9724063,ALBATROSS TRADER,Chemical tanker,61.79,192.82
9724075,ELIAS TSAKOS,Oil tanker,147.51,466.86
9724087,THOMAS ZAFIRAS,Oil tanker,141.02,447.65
9724178,AMIS FORTUNE,Bulk carrier,90.96,288.53
9724180,NAVIOS SKY,Bulk carrier,108.86,343.14
9724192,ATHINA II,Bulk carrier,89.55,282.54
9724336,LEONTIOS H,Oil tanker,117.55,370.79
9724348,PARTHENON TS,Oil tanker,137.33,434.06
9724350,SOLA TS,Oil tanker,129.44,414.75
9724439,SUN PLOEG,Chemical tanker,66.39,209.43
9724441,SKY PLOEG,Chemical tanker,66.7,210.21
9724453,SEA PLOEG,Chemical tanker,83.8,264.23
9724532,MAERSK CUMULUS,Chemical tanker,84.04,265.96
9724544,MAERSK NIMBUS,Chemical tanker,75.34,241.56
9724556,MAERSK STRATUS,Chemical tanker,97.18,303.25
9724568,MAERSK CIRRUS,Chemical tanker,83.84,263.38
9724594,MAERSK NAVIGATOR,Oil tanker,76.84,240.62
9724609,MAERSK SEAFARER,Chemical tanker,86.26,269.1
9724611,ARCHON,Chemical tanker,87.33,274.04
9724623,AMFITRION,Chemical tanker,92.98,291.7
9724685,BRITISH CAPTAIN,Oil tanker,79.85,249.09
9724714,BRITISH CADET,Oil tanker,92.48,290.29
9724738,GRANDE LUANDA,Container/ro-ro cargo ship,137.46,429.73
9724776,BELLIGHT,Bulk carrier,99.67,314.55
9724958,NORDAMELIA,Container ship,114.13,361.67
9724996,ASIAN MAJESTY,Bulk carrier,84.15,264.91
9725005,ASIAN SUMMIT,Bulk carrier,90.45,283.32
9725017,ASIAN PROMINENCE,Bulk carrier,102.51,321.15
9725029,ASIAN PRIDE,Bulk carrier,77.99,243.78
9725316,MARI JONE,Chemical tanker,69.12,213.68
9725380,VENTURE OCEAN,Bulk carrier,Division by zero!,Division by zero!
9725392,VENTURE TEAM,Bulk carrier,79.85,252.82
9725407,VENTURE PRIDE,Bulk carrier,Division by zero!,Division by zero!
9725419,VENTURE BREEZE,Bulk carrier,87.22,276.19
9725421,VIKING SEA,Passenger ship,242.13,760.35
9725445,FEDERAL TOKORO,Bulk carrier,75.06,237.51
9725469,NORD MISSOURI,Bulk carrier,74.3,234.86
9725471,ELBABE,Bulk carrier,87.44,274.69
9725495,YARA AESA,Gas carrier,76.49,239.04
9725500,YARA FREYA,Gas carrier,78.12,244.87
9725512,RUBINA,Bulk carrier,69.65,218.57
9725524,RABEA,Bulk carrier,67.64,211.77
9725598,ECO REVOLUTION,Chemical tanker,88.01,276.64
9725603,HAFNIA BERING,Chemical tanker,69.45,220.38
9725615,HAFNIA MAGELLAN,Chemical tanker,80.85,259.22
9725627,HAFNIA MALACCA,Chemical tanker,70.1,223.91
9725639,HAFNIA SUNDA,Oil tanker,65.49,209.29
9725744,CL FAIR,Bulk carrier,95.91,301.77
9725823,CENTRAL PARK,Chemical tanker,68.66,214.97
9725847,HOUYOSHI PARK,Chemical tanker,69.67,218.06
9725861,HYDE PARK,Chemical tanker,71.39,223.51
9725873,OGINO PARK,Chemical tanker,60.6,190.2
9725885,BOREAS VENTURE,Bulk carrier,76.62,241.83
9725897,EURUS VENTURE,Bulk carrier,84.99,268.46
9725902,NOTOS VENTURE,Bulk carrier,75.95,237.99
9725914,ZEPHYR VENTURE,Bulk carrier,77.49,241.32
9726023,UNITY FORCE,Bulk carrier,97.37,306.89
9726035,UNITY EXPLORER,Bulk carrier,123.78,390.15
9726126,SINNDAR,Gas carrier,123.56,390.85
9726229,IVS HIRONO,Bulk carrier,96.21,301.13
9726231,ASL GRACE,Bulk carrier,86.85,275.02
9726243,IVS BOSCH HOEK,Bulk carrier,86.93,278.71
9726322,NAVIGATOR AURORA,Gas carrier,93.65,283.57
